#Zeitstempel[ms];BeschleunigungX[m/s2];BeschleunigungY[m/s2];BeschleunigungZ[m/s2];GyroskopX[rad/s];GyroskopY[rad/s];GyroskopZ[rad/s]
1655820532092;-1,580911;4,716663;9,412967;-0,247261;0,363186;-0,083863
1655820532102;-1,580911;4,716663;9,412967;-0,192021;-0,062971;0,006877
1655820532113;-1,580911;4,716663;9,412967;-0,192021;-0,062971;0,006877
1655820532123;-1,155078;4,709242;10,325005;-0,192021;-0,062971;0,006877
1655820532133;-1,155078;4,709242;10,325005;-0,166557;-0,225514;0,142227
1655820532143;-1,155078;4,709242;10,325005;-0,166557;-0,225514;0,142227
1655820532358;-2,423095;3,474523;9,080221;-0,166557;-0,225514;0,142227
1655820532368;-2,423095;3,474523;9,080221;-0,290074;0,402647;0,16989
1655820532378;-2,423095;3,474523;9,080221;-0,290074;0,402647;0,16989
1655820532154;-1,379558;5,155435;9,793903;-0,290074;0,402647;0,16989
1655820532164;-1,379558;5,155435;9,793903;-0,290074;0,402647;0,16989
1655820532174;-1,379558;5,155435;9,793903;-0,269618;0,088663;0,003194
1655820532184;-1,379558;5,155435;9,793903;-0,269618;0,088663;0,003194
1655820532194;-2,441138;5,256077;10,678494;-0,269618;0,088663;0,003194
1655820532204;-2,441138;5,256077;10,678494;-0,161495;-0,227818;0,07025
1655820532214;-2,441138;5,256077;10,678494;-0,161495;-0,227818;0,07025
1655820532225;-2,461804;4,823742;11,053885;-0,161495;-0,227818;0,07025
1655820532235;-2,461804;4,823742;11,053885;-0,21951;0,141756;0,374513
1655820532245;-2,461804;4,823742;11,053885;-0,21951;0,141756;0,374513
1655820532255;-2,119453;3,989362;10,92774;-0,21951;0,141756;0,374513
1655820532266;-2,119453;3,989362;10,92774;-0,034662;0,113638;0,435634
1655820532276;-2,119453;3,989362;10,92774;-0,034662;0,113638;0,435634
1655820532286;-1,906024;3,500725;9,806535;-0,034662;0,113638;0,435634
1655820532296;-1,906024;3,500725;9,806535;-0,034662;0,113638;0,435634
1655820532306;-1,906024;3,500725;9,806535;0,208706;0,077877;0,361283
1655820532317;-1,906024;3,500725;9,806535;0,208706;0,077877;0,361283
1655820532327;-2,298319;3,416353;9,128651;0,208706;0,077877;0,361283
1655820532337;-2,298319;3,416353;9,128651;0,340845;-0,190311;0,376677
1655820532347;-2,298319;3,416353;9,128651;0,340845;-0,190311;0,376677
1655820532388;-1,912804;3,136653;8,991377;0,340845;-0,190311;0,376677
1655820532398;-1,912804;3,136653;8,991377;0,165422;-0,247592;0,423225
1655820532409;-1,912804;3,136653;8,991377;0,165422;-0,247592;0,423225
1655820532419;-1,912804;3,136653;8,991377;0,165422;-0,247592;0,423225
1655820532429;-1,201391;2,69703;7,696085;-0,038415;0,048939;0,356955
1655820532439;-1,201391;2,69703;7,696085;-0,038415;0,048939;0,356955
1655820532449;-1,201391;2,69703;7,696085;-0,038415;0,048939;0,356955
1655820532459;-1,371514;2,483218;7,195515;-0,098646;0,178233;0,211726
1655820532470;-1,371514;2,483218;7,195515;-0,098646;0,178233;0,211726
1655820532480;-1,371514;2,483218;7,195515;-0,098646;0,178233;0,211726
1655820532490;-1,609057;2,788517;7,376411;-0,098646;0,178233;0,211726
1655820532501;-1,609057;2,788517;7,376411;0,090809;-0,020804;0,179996
1655820532511;-1,609057;2,788517;7,376411;0,090809;-0,020804;0,179996
1655820532521;-1,69293;3,144075;7,432742;0,090809;-0,020804;0,179996
1655820532531;-1,69293;3,144075;7,432742;0,121911;0,085015;0,198933
1655820532542;-1,69293;3,144075;7,432742;0,121911;0,085015;0,198933
1655820532552;-1,84773;3,566049;7,313079;0,121911;0,085015;0,198933
1655820532563;-1,84773;3,566049;7,313079;0,082572;0,062797;0,073775
1655820532573;-1,84773;3,566049;7,313079;0,082572;0,062797;0,073775
1655820532583;-1,84773;3,566049;7,313079;0,082572;0,062797;0,073775
1655820532593;-2,089726;3,895768;8,045399;-0,025848;-0,036861;-0,041853
1655820532604;-2,089726;3,895768;8,045399;-0,025848;-0,036861;-0,041853
1655820532614;-2,089726;3,895768;8,045399;-0,025848;-0,036861;-0,041853
1655820532624;-1,979018;4,127269;8,515381;-0,025848;-0,036861;-0,041853
1655820532634;-1,979018;4,127269;8,515381;-0,17469;0,025325;-0,017628
1655820532644;-1,979018;4,127269;8,515381;-0,17469;0,025325;-0,017628
1655820532655;-1,938039;4,416661;8,8399;-0,17469;0,025325;-0,017628
1655820532665;-1,938039;4,416661;8,8399;-0,25686;0,129486;-0,00857
1655820532675;-1,938039;4,416661;8,8399;-0,25686;0,129486;-0,00857
1655820532686;-1,877054;4,458004;9,041233;-0,25686;0,129486;-0,00857
1655820532696;-1,877054;4,458004;9,041233;-0,17839;0,007191;-0,035657
1655820532706;-1,877054;4,458004;9,041233;-0,17839;0,007191;-0,035657
1655820532717;-1,877054;4,458004;9,041233;-0,17839;0,007191;-0,035657
1655820532727;-2,045568;4,553973;9,548172;-0,17839;0,007191;-0,035657
1655820532737;-2,045568;4,553973;9,548172;-0,151669;0,167569;-0,061959
1655820532747;-2,045568;4,553973;9,548172;-0,151669;0,167569;-0,061959
1655820532758;-2,488572;4,783347;10,512758;-0,151669;0,167569;-0,061959
1655820532769;-2,488572;4,783347;10,512758;-0,135961;0,047473;-0,033144
1655820532780;-2,488572;4,783347;10,512758;-0,135961;0,047473;-0,033144
1655820532790;-2,266524;4,801025;10,577477;-0,135961;0,047473;-0,033144
1655820532800;-2,266524;4,801025;10,577477;-0,076236;-0,118351;0,15701
1655820532810;-2,266524;4,801025;10,577477;-0,076236;-0,118351;0,15701
1655820532820;-1,987044;4,664508;9,952266;-0,076236;-0,118351;0,15701
1655820532830;-1,987044;4,664508;9,952266;-0,026581;-0,02063;0,246877
1655820532841;-1,987044;4,664508;9,952266;-0,026581;-0,02063;0,246877
1655820532851;-1,960296;4,291243;10,558994;-0,026581;-0,02063;0,246877
1655820532861;-1,960296;4,291243;10,558994;0,080617;-0,141983;0,196507
1655820532871;-1,960296;4,291243;10,558994;0,080617;-0,141983;0,196507
1655820532881;-1,960296;4,291243;10,558994;0,080617;-0,141983;0,196507
1655820532891;-1,688822;3,758427;11,374967;0,080617;-0,141983;0,196507
1655820532902;-1,688822;3,758427;11,374967;0,036093;-0,216944;0,211115
1655820532912;-1,688822;3,758427;11,374967;0,036093;-0,216944;0,211115
1655820532922;-1,429607;3,163622;9,34274;0,036093;-0,216944;0,211115
1655820532932;-1,429607;3,163622;9,34274;-0,016598;0,426925;0,303548
1655820532942;-1,429607;3,163622;9,34274;-0,016598;0,426925;0,303548
1655820532952;-2,09077;2,8826;8,451139;-0,016598;0,426925;0,303548
1655820532962;-2,09077;2,8826;8,451139;0,164497;0,278642;0,350881
1655820532973;-2,09077;2,8826;8,451139;0,164497;0,278642;0,350881
1655820532983;-2,09077;2,8826;8,451139;0,164497;0,278642;0,350881
1655820532993;-2,130456;2,852145;8,539284;0,390901;-0,065939;0,505273
1655820533003;-2,130456;2,852145;8,539284;0,390901;-0,065939;0,505273
1655820533013;-2,130456;2,852145;8,539284;0,390901;-0,065939;0,505273
1655820533023;-1,98667;3,058162;8,236485;0,390901;-0,065939;0,505273
1655820533034;-1,98667;3,058162;8,236485;0,209963;0,159541;0,737908
1655820533044;-1,98667;3,058162;8,236485;0,209963;0,159541;0,737908
1655820533054;-1,861118;3,377855;7,57943;0,209963;0,159541;0,737908
1655820533064;-1,861118;3,377855;7,57943;-0,053058;0,335365;0,906681
1655820533074;-1,861118;3,377855;7,57943;-0,053058;0,335365;0,906681
1655820533085;-2,035483;3,375441;7,046231;-0,053058;0,335365;0,906681
1655820533095;-2,035483;3,375441;7,046231;-0,2496;0,530667;0,930819
1655820533105;-2,035483;3,375441;7,046231;-0,2496;0,530667;0,930819
1655820533115;-2,035483;3,375441;7,046231;-0,2496;0,530667;0,930819
1655820533125;-2,307455;3,475481;7,234598;-0,2496;0,530667;0,930819
1655820533136;-2,307455;3,475481;7,234598;-0,23253;0,542571;0,915024
1655820533146;-2,307455;3,475481;7,234598;-0,23253;0,542571;0,915024
1655820533156;-2,565818;3,811148;7,663361;-0,23253;0,542571;0,915024
1655820533166;-2,565818;3,811148;7,663361;-0,323759;0,653573;0,984313
1655820533177;-2,565818;3,811148;7,663361;-0,323759;0,653573;0,984313
1655820533187;-2,625625;4,299469;7,958576;-0,323759;0,653573;0,984313
1655820533197;-2,625625;4,299469;7,958576;-0,347286;0,741172;1,235519
1655820533207;-2,625625;4,299469;7,958576;-0,347286;0,741172;1,235519
1655820533217;-2,3723;4,139182;8,423607;-0,347286;0,741172;1,235519
1655820533227;-2,3723;4,139182;8,423607;-0,438043;0,613099;1,346853
1655820533237;-2,3723;4,139182;8,423607;-0,438043;0,613099;1,346853
1655820533248;-2,3723;4,139182;8,423607;-0,438043;0,613099;1,346853
1655820533258;-1,923454;3,930111;8,809589;-0,438043;0,613099;1,346853
1655820533270;-1,923454;3,930111;8,809589;-0,437013;0,537771;1,322785
1655820533280;-1,923454;3,930111;8,809589;-0,437013;0,537771;1,322785
1655820533290;-2,072517;3,709844;9,396495;-0,437013;0,537771;1,322785
1655820533301;-2,072517;3,709844;9,396495;-0,551158;0,972148;1,332035
1655820533311;-2,072517;3,709844;9,396495;-0,551158;0,972148;1,332035
1655820533321;-2,304448;3,567409;9,012197;-0,551158;0,972148;1,332035
1655820533331;-2,304448;3,567409;9,012197;-0,412561;0,816238;1,531823
1655820533341;-2,304448;3,567409;9,012197;-0,412561;0,816238;1,531823
1655820533351;-2,183138;3,248827;9,689766;-0,412561;0,816238;1,531823
1655820533362;-2,183138;3,248827;9,689766;-0,255586;0,605734;1,690212
1655820533372;-2,183138;3,248827;9,689766;-0,255586;0,605734;1,690212
1655820533382;-2,183138;3,248827;9,689766;-0,255586;0,605734;1,690212
1655820533392;-1,787434;3,020736;9,713755;-0,161583;0,584493;1,738575
1655820533402;-1,787434;3,020736;9,713755;-0,161583;0,584493;1,738575
1655820533413;-1,787434;3,020736;9,713755;-0,161583;0,584493;1,738575
1655820533423;-1,808628;2,972861;10,067369;-0,161583;0,584493;1,738575
1655820533433;-1,808628;2,972861;10,067369;-0,217887;0,799239;1,727248
1655820533443;-1,808628;2,972861;10,067369;-0,217887;0,799239;1,727248
1655820533454;-2,703791;3,328659;9,547741;-0,217887;0,799239;1,727248
1655820533464;-2,703791;3,328659;9,547741;-0,304665;1,002552;1,750042
1655820533474;-2,703791;3,328659;9,547741;-0,304665;1,002552;1,750042
1655820533484;-3,35693;3,111888;11,35205;-0,304665;1,002552;1,750042
1655820533495;-3,35693;3,111888;11,35205;-0,259949;0,296008;1,852301
1655820533505;-3,35693;3,111888;11,35205;-0,259949;0,296008;1,852301
1655820533515;-3,35693;3,111888;11,35205;-0,259949;0,296008;1,852301
1655820533525;-2,743602;2,83891;10,980354;-0,307928;0,235009;2,027444
1655820533535;-2,743602;2,83891;10,980354;-0,307928;0,235009;2,027444
1655820533545;-2,743602;2,83891;10,980354;-0,307928;0,235009;2,027444
1655820533556;-2,120018;2,494509;10,167647;-0,307928;0,235009;2,027444
1655820533566;-2,120018;2,494509;10,167647;-0,409384;0,967925;2,044374
1655820533576;-2,120018;2,494509;10,167647;-0,409384;0,967925;2,044374
1655820533586;-2,205883;2,719018;9,140765;-0,409384;0,967925;2,044374
1655820533597;-2,205883;2,719018;9,140765;-0,083078;0,7614;1,794984
1655820533607;-2,205883;2,719018;9,140765;-0,083078;0,7614;1,794984
1655820533617;-2,268324;3,09373;9,46993;-0,083078;0,7614;1,794984
1655820533628;-2,268324;3,09373;9,46993;0,057561;0,494487;1,663613
1655820533638;-2,268324;3,09373;9,46993;0,057561;0,494487;1,663613
1655820533648;-2,268324;3,09373;9,46993;0,057561;0,494487;1,663613
1655820533658;-1,611097;3,506825;9,032978;-0,003875;0,542012;1,660052
1655820533668;-1,611097;3,506825;9,032978;-0,003875;0,542012;1,660052
1655820533678;-1,611097;3,506825;9,032978;-0,003875;0,542012;1,660052
1655820533689;-1,158248;3,489051;8,362352;-0,003875;0,542012;1,660052
1655820533699;-1,158248;3,489051;8,362352;-0,275151;0,840201;1,458903
1655820533709;-1,158248;3,489051;8,362352;-0,275151;0,840201;1,458903
1655820533719;-1,345742;3,504115;7,533882;-0,275151;0,840201;1,458903
1655820533729;-1,345742;3,504115;7,533882;-0,297561;0,772081;1,18185
1655820533740;-1,345742;3,504115;7,533882;-0,297561;0,772081;1,18185
1655820533750;-1,345742;3,504115;7,533882;-0,297561;0,772081;1,18185
1655820533760;-1,727704;3,479273;7,812366;-0,148301;0,590096;1,037075
1655820533770;-1,727704;3,479273;7,812366;-0,148301;0,590096;1,037075
1655820533780;-1,727704;3,479273;7,812366;-0,148301;0,590096;1,037075
1655820533790;-1,816423;3,6262;7,774595;-0,112993;0,556917;1,040757
1655820533801;-1,816423;3,6262;7,774595;-0,112993;0,556917;1,040757
1655820533811;-1,816423;3,6262;7,774595;-0,112993;0,556917;1,040757
1655820533821;-1,846025;3,788096;8,033189;-0,112993;0,556917;1,040757
1655820533831;-1,846025;3,788096;8,033189;-0,170693;0,637307;0,990108
1655820533841;-1,846025;3,788096;8,033189;-0,170693;0,637307;0,990108
1655820533851;-2,090694;4,212694;8,109553;-0,170693;0,637307;0,990108
1655820533861;-2,090694;4,212694;8,109553;-0,233577;0,459144;0,936718
1655820533871;-2,090694;4,212694;8,109553;-0,233577;0,459144;0,936718
1655820533882;-2,090694;4,212694;8,109553;-0,233577;0,459144;0,936718
1655820533892;-1,614152;4,489511;8,892046;-0,256982;0,049271;0,937416
1655820533902;-1,614152;4,489511;8,892046;-0,256982;0,049271;0,937416
1655820533912;-1,614152;4,489511;8,892046;-0,256982;0,049271;0,937416
1655820533922;-0,866375;4,219934;9,265666;-0,229144;0,075014;0,760702
1655820533932;-0,866375;4,219934;9,265666;-0,229144;0,075014;0,760702
1655820533943;-0,866375;4,219934;9,265666;-0,229144;0,075014;0,760702
1655820533953;-0,767504;4,222165;9,136111;-0,229144;0,075014;0,760702
1655820533963;-0,767504;4,222165;9,136111;-0,147358;0,317755;0,549936
1655820533973;-0,767504;4,222165;9,136111;-0,147358;0,317755;0,549936
1655820533983;-0,767504;4,222165;9,136111;-0,147358;0,317755;0,549936
1655820533994;-1,260844;4,470837;9,864341;-0,003438;0,246231;0,345767
1655820534004;-1,260844;4,470837;9,864341;-0,003438;0,246231;0,345767
1655820534014;-1,260844;4,470837;9,864341;-0,003438;0,246231;0,345767
1655820534024;-1,195061;4,559834;11,01081;0,102887;-0,251624;0,203174
1655820534034;-1,195061;4,559834;11,01081;0,102887;-0,251624;0,203174
1655820534044;-1,195061;4,559834;11,01081;0,102887;-0,251624;0,203174
1655820534055;-1,096918;4,72625;10,794211;-0,003997;-0,026337;0,143606
1655820534065;-1,096918;4,72625;10,794211;-0,003997;-0,026337;0,143606
1655820534075;-1,096918;4,72625;10,794211;-0,003997;-0,026337;0,143606
1655820534085;-1,255357;4,768416;10,416051;-0,003997;-0,026337;0,143606
1655820534095;-1,255357;4,768416;10,416051;-0,071314;0,116361;0,013055
1655820534106;-1,255357;4,768416;10,416051;-0,071314;0,116361;0,013055
1655820534116;-1,255357;4,768416;10,416051;-0,071314;0,116361;0,013055
1655820534126;-1,158698;4,298923;10,198562;0,00651;0,038973;-0,131057
1655820534137;-1,158698;4,298923;10,198562;0,00651;0,038973;-0,131057
1655820534147;-1,158698;4,298923;10,198562;0,00651;0,038973;-0,131057
1655820534157;-1,151649;3,828683;9,655087;0,151006;0,241135;-0,257349
1655820534167;-1,151649;3,828683;9,655087;0,151006;0,241135;-0,257349
1655820534177;-1,151649;3,828683;9,655087;0,151006;0,241135;-0,257349
1655820534249;-1,406239;3,167385;8,442463;0,110985;0,451552;-0,241466
1655820534259;-1,640421;3,102521;8,257458;0,110985;0,451552;-0,241466
1655820534269;-1,640421;3,102521;8,257458;0,110985;0,451552;-0,241466
1655820534279;-1,640421;3,102521;8,257458;0,110985;0,451552;-0,241466
1655820534290;-1,626113;2,992072;9,138955;0,23452;0,569222;-0,139975
1655820534187;-1,221694;3,373727;9,667135;0,23452;0,569222;-0,139975
1655820534300;-1,626113;2,992072;9,138955;0,23452;0,569222;-0,139975
1655820534197;-1,221694;3,373727;9,667135;0,22794;0,467085;-0,044366
1655820534310;-1,626113;2,992072;9,138955;0,22794;0,467085;-0,044366
1655820534207;-1,221694;3,373727;9,667135;0,22794;0,467085;-0,044366
1655820534218;-1,406239;3,167385;8,442463;0,21026;0,038205;0,003089
1655820534320;-0,956292;2,822783;9,140822;0,21026;0,038205;0,003089
1655820534229;-1,406239;3,167385;8,442463;0,21026;0,038205;0,003089
1655820534330;-0,956292;2,822783;9,140822;-0,076288;-0,034383;0,33636
1655820534239;-1,406239;3,167385;8,442463;-0,076288;-0,034383;0,33636
1655820534340;-0,956292;2,822783;9,140822;-0,076288;-0,034383;0,33636
1655820534352;-0,710063;2,9308;7,605958;-0,076288;-0,034383;0,33636
1655820534362;-0,710063;2,9308;7,605958;-0,165387;0,366449;0,440172
1655820534373;-0,710063;2,9308;7,605958;-0,165387;0,366449;0,440172
1655820534384;-0,934869;2,862603;7,691603;-0,165387;0,366449;0,440172
1655820534394;-0,934869;2,862603;7,691603;-0,019844;0,225147;0,166086
1655820534404;-0,934869;2,862603;7,691603;-0,019844;0,225147;0,166086
1655820534414;-0,934869;2,862603;7,691603;-0,019844;0,225147;0,166086
1655820534425;-0,998938;3,047656;7,978045;0,177814;-0,109293;-0,009146
1655820534435;-0,998938;3,047656;7,978045;0,177814;-0,109293;-0,009146
1655820534445;-0,998938;3,047656;7,978045;0,177814;-0,109293;-0,009146
1655820534455;-1,089716;3,666442;7,026206;0,00576;0,496738;0,081594
1655820534465;-1,089716;3,666442;7,026206;0,00576;0,496738;0,081594
1655820534475;-1,089716;3,666442;7,026206;0,00576;0,496738;0,081594
1655820534485;-1,329223;4,108335;7,438105;-0,003386;0,208253;0,095417
1655820534496;-1,329223;4,108335;7,438105;-0,003386;0,208253;0,095417
1655820534506;-1,329223;4,108335;7,438105;-0,003386;0,208253;0,095417
1655820534516;-1,329223;4,108335;7,438105;-0,003386;0,208253;0,095417
1655820534527;-1,081001;4,245983;7,848595;-0,082781;-0,123552;-0,02056
1655820534537;-1,081001;4,245983;7,848595;-0,082781;-0,123552;-0,02056
1655820534547;-1,081001;4,245983;7,848595;-0,082781;-0,123552;-0,02056
1655820534557;-0,851187;4,25193;8,468129;-0,208427;0,137497;-0,053337
1655820534567;-0,851187;4,25193;8,468129;-0,208427;0,137497;-0,053337
1655820534578;-0,851187;4,25193;8,468129;-0,208427;0,137497;-0,053337
1655820534588;-1,289661;4,62735;8,219553;-0,30751;0,538713;-0,003595
1655820534598;-1,289661;4,62735;8,219553;-0,30751;0,538713;-0,003595
1655820534608;-1,289661;4,62735;8,219553;-0,30751;0,538713;-0,003595
1655820534619;-1,703618;4,926702;8,730591;-0,30751;0,538713;-0,003595
1655820534629;-1,703618;4,926702;8,730591;-0,124774;0,120253;0,069743
1655820534639;-1,703618;4,926702;8,730591;-0,124774;0,120253;0,069743
1655820534649;-1,703618;4,926702;8,730591;-0,124774;0,120253;0,069743
1655820534659;-1,495773;4,851897;9,982079;0,128456;-0,383431;0,109851
1655820534670;-1,495773;4,851897;9,982079;0,128456;-0,383431;0,109851
1655820534680;-1,495773;4,851897;9,982079;0,128456;-0,383431;0,109851
1655820534690;-1,337047;4,767679;10,531461;-0,049707;0,002182;0,086725
1655820534702;-1,337047;4,767679;10,531461;-0,049707;0,002182;0,086725
1655820534712;-1,337047;4,767679;10,531461;-0,049707;0,002182;0,086725
1655820534722;-1,626171;4,742253;10,293841;-0,110532;0,345034;0,013526
1655820534732;-1,626171;4,742253;10,293841;-0,110532;0,345034;0,013526
1655820534742;-1,626171;4,742253;10,293841;-0,110532;0,345034;0,013526
1655820534753;-2,712075;5,159064;9,732201;0,006388;0,266913;0,021537
1655820534763;-2,712075;5,159064;9,732201;0,006388;0,266913;0,021537
1655820534773;-2,712075;5,159064;9,732201;0,006388;0,266913;0,021537
1655820534783;-2,712075;5,159064;9,732201;0,006388;0,266913;0,021537
1655820534793;-2,893919;4,675167;11,76867;0,155718;-0,472757;0,155945
1655820534804;-2,893919;4,675167;11,76867;0,155718;-0,472757;0,155945
1655820534814;-2,893919;4,675167;11,76867;0,155718;-0,472757;0,155945
1655820534824;-2,327681;3,87289;11,025989;-0,050894;-0,068417;0,31669
1655820534834;-2,327681;3,87289;11,025989;-0,050894;-0,068417;0,31669
1655820534844;-2,327681;3,87289;11,025989;-0,050894;-0,068417;0,31669
1655820534855;-1,849205;2,879774;9,751114;-0,009617;0,186384;0,422527
1655820534865;-1,849205;2,879774;9,751114;-0,009617;0,186384;0,422527
1655820534875;-1,849205;2,879774;9,751114;-0,009617;0,186384;0,422527
